,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,question,question_model_name,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
122,0_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
123,0_c_not_same_model_family_not_name_drop_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
124,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
125,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
126,0_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
127,0_c_not_same_model_family_not_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,Explain what would need to happen for you to feel truly lost,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
128,all,11,11.0,0.9090909090909091,0.28747978728803447,0.08667841720414475,1.0,0.0,,,,0.0,0.0,,,,0.0,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
129,all,11,,,,,,,,,,,,,,,,1,How many tennis balls can fit in an airplane?,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
130,-1_all,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
131,-1_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
132,-1_c_not_same_model_family,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
133,-1_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
134,-1_c_not_name_drop_flag,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
135,-1_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
136,-1_c_not_name_drop_any_specific_flag,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
137,-1_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
138,-1_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
139,-1_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
140,-1_c_not_same_model_family_not_name_drop_flag,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
141,-1_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
142,-1_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
143,-1_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
144,-1_c_not_same_model_family_not_name_drop_any_specific_flag,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
145,0_all,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
146,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
147,0_c_not_same_model_family,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
148,0_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
149,0_c_not_name_drop_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
150,0_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
151,0_c_not_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
152,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
153,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
154,0_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
155,0_c_not_same_model_family_not_name_drop_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
156,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
157,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
158,0_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
159,0_c_not_same_model_family_not_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,How many tennis balls can fit in an airplane?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
160,all,11,11.0,0.9090909090909091,0.28747978728803447,0.08667841720414475,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
161,all,11,,,,,,,,,,,,,,,,1,What is the best way to plan a family trip,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
162,-1_all,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
163,-1_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
164,-1_c_not_same_model_family,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
165,-1_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
166,-1_c_not_name_drop_flag,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
167,-1_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
168,-1_c_not_name_drop_any_specific_flag,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
169,-1_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
170,-1_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
171,-1_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
172,-1_c_not_same_model_family_not_name_drop_flag,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
173,-1_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
174,-1_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
175,-1_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
176,-1_c_not_same_model_family_not_name_drop_any_specific_flag,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
177,0_all,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
178,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
179,0_c_not_same_model_family,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
180,0_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
181,0_c_not_name_drop_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
182,0_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
183,0_c_not_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
184,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
185,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
186,0_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
187,0_c_not_same_model_family_not_name_drop_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
188,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
189,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
190,0_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
191,0_c_not_same_model_family_not_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the best way to plan a family trip,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
192,all,11,11.0,0.9090909090909091,0.28747978728803447,0.08667841720414475,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
193,all,11,,,,,,,,,,,,,,,,1,What is the role of a leader in society,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
194,-1_all,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
195,-1_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
196,-1_c_not_same_model_family,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
197,-1_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
198,-1_c_not_name_drop_flag,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
199,-1_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
200,-1_c_not_name_drop_any_specific_flag,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
201,-1_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
202,-1_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
203,-1_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
204,-1_c_not_same_model_family_not_name_drop_flag,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
205,-1_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
206,-1_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
207,-1_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
208,-1_c_not_same_model_family_not_name_drop_any_specific_flag,10,10.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
209,0_all,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
210,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
211,0_c_not_same_model_family,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
212,0_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
213,0_c_not_name_drop_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
214,0_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
215,0_c_not_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
216,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
217,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
218,0_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
219,0_c_not_same_model_family_not_name_drop_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
220,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
221,0_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
222,0_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
223,0_c_not_same_model_family_not_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is the role of a leader in society,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
224,all,11,11.0,0.8181818181818182,0.38569460791993504,0.11629129983033297,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
225,all,11,,,,,,,,,,,,,,,,1,What is your favorite movie character?,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
226,-1_all,10,10.0,0.9,0.3,0.09486832980505137,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
227,-1_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
228,-1_c_not_same_model_family,10,10.0,0.9,0.3,0.09486832980505137,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
229,-1_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
230,-1_c_not_name_drop_flag,10,10.0,0.9,0.3,0.09486832980505137,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
231,-1_c_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
232,-1_c_not_name_drop_any_specific_flag,9,9.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
233,-1_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
234,-1_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
235,-1_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
236,-1_c_not_same_model_family_not_name_drop_flag,10,10.0,0.9,0.3,0.09486832980505137,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
237,-1_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
238,-1_c_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
239,-1_c_not_same_model_family_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
240,-1_c_not_same_model_family_not_name_drop_any_specific_flag,9,9.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
241,0_all,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
242,0_c_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
243,0_c_not_same_model_family,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
244,0_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
245,0_c_not_name_drop_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
246,0_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
247,0_c_not_name_drop_any_specific_flag,1,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
248,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
249,0_c_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
250,0_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,1,What is your favorite movie character?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
